0,4
0.017,4.254
0.028,4.504
0.026,4.535
0.037,4.728
0.047,4.936
0.055,5.12
0.064,5.303
0.074,5.527
0.083,5.699
0.094,5.922
0.104,6.094
0.112,6.234
0.12,6.411
0.13,6.584
0.14,6.787
0.15,6.967
0.16,7.075
0.17,7.214
0.18,7.358
0.19,7.484
0.198,7.593
0.209,7.771
0.218,7.863
0.231,7.982
0.242,8.069
0.252,8.153
0.262,8.258
0.272,8.365
0.282,8.433
0.291,8.508
0.301,8.58
0.311,8.645
0.321,8.707
0.331,8.769
0.341,8.828
0.351,8.884
0.361,8.939
0.37,8.993
0.382,9.052
0.401,9.123
0.41,9.178
0.42,9.236
0.43,9.281
0.44,9.322
0.45,9.362
0.459,9.403
0.469,9.44
0.479,9.474
0.489,9.508
0.499,9.54
0.509,9.568
0.519,9.596
0.529,9.622
0.538,9.645
0.548,9.667
0.558,9.684
0.568,9.699
0.578,9.714
0.588,9.724
0.598,9.734
0.608,9.737
0.617,9.736
0.627,9.736
0.637,9.731
0.647,9.716
0.657,9.701
0.667,9.684
0.677,9.658
0.687,9.625
0.696,9.588
0.706,9.542
0.716,9.489
0.726,9.43
0.736,9.343
0.746,9.246
0.756,9.124
0.766,8.962
0.775,8.785
0.781,8.563
0.784,8.279
0.786,7.941
0.786,7.625
0.785,7.353
0.784,7.116
0.783,6.803
0.783,6.486
0.783,6.229
0.784,5.888
0.788,5.535
0.792,5.249
0.797,5.011
0.805,4.779
0.815,4.566
0.825,4.36
0.835,4.146
0.843,3.916
0.849,3.699
0.854,3.472
0.859,3.23
0.866,2.987
0.875,2.777
0.885,2.602
0.895,2.449
0.905,2.31
0.915,2.174
0.924,2.04
0.936,1.899
0.946,1.754
0.959,1.576
0.968,1.421
0.978,1.275
0.986,1.154
