0.012, 5.288
0.021, 5.650
0.031, 5.839
0.049, 6.505
0.055, 6.674
0.061, 6.795
0.068, 6.969
0.077, 7.230
0.085, 7.426
0.093, 7.590
0.103, 7.830
0.113, 8.003
0.123, 8.193
0.133, 8.375
0.142, 8.550
0.152, 8.716
0.159, 8.817
0.168, 8.963
0.178, 9.124
0.188, 9.270
0.198, 9.408
0.208, 9.544
0.218, 9.668
0.228, 9.790
0.239, 9.925
0.247, 10.011
0.257, 10.127
0.267, 10.237
0.277, 10.337
0.287, 10.434
0.297, 10.524
0.307, 10.613
0.317, 10.700
0.327, 10.778
0.336, 10.856
0.347, 10.936
0.356, 11.009
0.366, 11.062
0.376, 11.131
0.386, 11.192
0.396, 11.252
0.406, 11.310
0.415, 11.361
0.425, 11.412
0.445, 11.489
0.465, 11.561
0.485, 11.647
0.504, 11.700
0.514, 11.725
0.524, 11.746
0.534, 11.766
0.544, 11.785
0.554, 11.790
0.564, 11.808
0.573, 11.809
0.583, 11.809
0.593, 11.809
0.603, 11.808
0.613, 11.808
0.623, 11.801
0.633, 11.786
0.643, 11.775
0.652, 11.757
0.662, 11.733
0.672, 11.707
0.682, 11.675
0.692, 11.644
0.702, 11.603
0.712, 11.557
0.722, 11.509
0.731, 11.454
0.741, 11.389
0.751, 11.322
0.761, 11.247
0.771, 11.163
0.781, 11.070
0.791, 10.962
0.800, 10.863
0.808, 10.771
0.818, 10.639
0.827, 10.487
0.838, 10.325
0.848, 10.080
0.857, 9.855
0.870, 9.411
0.879, 8.887
0.884, 8.628
0.888, 8.372
0.893, 7.959
0.899, 7.655
0.902, 7.328
0.906, 7.061
0.910, 6.805
0.915, 6.568
0.920, 6.342
0.927, 6.113
0.933, 5.873
0.940, 5.653
0.947, 5.417
0.954, 5.196
0.961, 4.961
0.971, 4.491
0.975, 4.253
0.980, 3.996
0.985, 3.748
0.989, 3.512
0.991, 3.372
0.994, 3.172
1.001, 2.932
