0.001, 2.012
0.015, 2.174
0.028, 2.357
0.040, 2.592
0.050, 2.801
0.061, 3.116
0.067, 3.361
0.072, 3.586
0.079, 3.856
0.087, 4.269
0.095, 4.545
0.111, 4.988
0.122, 5.203
0.132, 5.370
0.142, 5.510
0.151, 5.630
0.161, 5.739
0.171, 5.831
0.181, 5.915
0.191, 5.991
0.201, 6.059
0.211, 6.122
0.221, 6.179
0.230, 6.232
0.240, 6.278
0.250, 6.322
0.260, 6.362
0.270, 6.402
0.280, 6.439
0.290, 6.475
0.300, 6.507
0.309, 6.541
0.319, 6.568
0.329, 6.597
0.339, 6.624
0.349, 6.646
0.359, 6.667
0.369, 6.688
0.379, 6.705
0.388, 6.724
0.398, 6.740
0.408, 6.751
0.418, 6.763
0.428, 6.762
0.438, 6.762
0.448, 6.762
0.457, 6.760
0.467, 6.761
0.477, 6.761
0.487, 6.760
0.497, 6.744
0.506, 6.733
0.517, 6.710
0.527, 6.683
0.537, 6.645
0.546, 6.597
0.556, 6.538
0.566, 6.460
0.576, 6.356
0.586, 6.215
0.595, 6.020
0.601, 5.874
0.605, 5.691
0.608, 5.372
0.612, 5.162
0.616, 4.947
0.624, 4.716
0.634, 4.521
0.643, 4.381
0.653, 4.265
0.663, 4.167
0.673, 4.080
0.684, 3.967
0.693, 3.931
0.703, 3.850
0.713, 3.764
0.722, 3.684
0.732, 3.606
0.742, 3.524
0.752, 3.441
0.762, 3.356
0.772, 3.269
0.782, 3.180
0.792, 3.091
0.797, 3.035
0.808, 2.939
0.819, 2.829
0.829, 2.741
0.839, 2.655
0.845, 2.595
0.855, 2.480
0.870, 2.349
0.883, 2.196
0.897, 2.065
0.910, 1.912
0.923, 1.779
0.933, 1.675
0.942, 1.568
0.952, 1.461
0.962, 1.353
0.972, 1.245
0.982, 1.136
0.990, 1.038
1.000, 0.886
