x,y
1.0,0.921
0.9993731819522637,0.9287657657657659
0.9987522186548765,0.9365315315315316
0.9981367775809545,0.9442972972972974
0.9975265262036147,0.9520630630630631
0.9969211319959733,0.9598288288288289
0.996320262431147,0.9675945945945946
0.9957235849822521,0.9753603603603604
0.9951307671224054,0.9831261261261262
0.9945414763247232,0.990891891891892
0.9939553800623221,0.9986576576576577
0.9933721458083186,1.0064234234234235
0.9927914410358291,1.0141891891891892
0.9922129332179701,1.021954954954955
0.9916362898278585,1.0297207207207209
0.9910611783386103,1.0374864864864866
0.9904872662233425,1.0452522522522523
0.9899142209551711,1.053018018018018
0.9893417100072132,1.060783783783784
0.9887694008525848,1.0685495495495496
0.9881969609644027,1.0763153153153153
0.9876240578157832,1.084081081081081
0.987050358879843,1.091846846846847
0.9864755316296986,1.0996126126126127
0.9858992435384666,1.1073783783783784
0.9853211620792632,1.115144144144144
0.9847409547252053,1.12290990990991
0.984158288949409,1.1306756756756757
0.983572832224991,1.1384414414414414
0.982984252025068,1.1462072072072074
0.9823922158227564,1.153972972972973
0.9817963910911727,1.1617387387387388
0.9811964453034332,1.1695045045045045
0.9805920459326547,1.1772702702702702
0.9799828604519536,1.1850360360360361
0.9793685563344464,1.1928018018018018
0.9787488010532498,1.2005675675675676
0.97812326208148,1.2083333333333335
0.9774916068922538,1.2160990990990992
0.9768535029586876,1.223864864864865
0.9762086177538979,1.2316306306306306
0.9755566187510012,1.2393963963963963
0.974897173423114,1.2471621621621622
0.9742299492433528,1.254927927927928
0.9735546136848343,1.2626936936936937
0.9728708359848327,1.2704594594594596
0.9721787238697214,1.2782252252252253
0.9714793971361851,1.285990990990991
0.97077411790766,1.293756756756757
0.9700641483075819,1.3015225225225227
0.9693507504593873,1.3092882882882884
0.9686351864865125,1.317054054054054
0.967918718512393,1.3248198198198198
0.9672026086604651,1.3325855855855857
0.9664881190541652,1.3403513513513514
0.9657765118169293,1.3481171171171171
0.9650690490721934,1.355882882882883
0.9643669929433937,1.3636486486486488
0.9636716055539662,1.3714144144144145
0.9629841490221311,1.3791801801801802
0.9623054381276186,1.386945945945946
0.9616346185369343,1.3947117117117118
0.9609704467038499,1.4024774774774775
0.9603116790821362,1.4102432432432432
0.9596570721255645,1.4180090090090092
0.9590053822879057,1.4257747747747749
0.9583553660229311,1.4335405405405406
0.957705779784412,1.4413063063063065
0.957055380026119,1.449072072072072
0.9564029232018236,1.456837837837838
0.9557471657652971,1.4646036036036036
0.9550868641703102,1.4723693693693694
0.9544207748706343,1.4801351351351353
0.9537476711980772,1.487900900900901
0.9530670980639904,1.4956666666666667
0.9523796751147338,1.5034324324324326
0.9516861016007965,1.5111981981981981
0.9509870767726669,1.518963963963964
0.950283299880834,1.5267297297297298
0.9495754701757864,1.5344954954954955
0.9488642869080126,1.5422612612612614
0.9481504493280017,1.550027027027027
0.9474346566862424,1.5577927927927928
0.946717608233223,1.5655585585585587
0.9460000032194327,1.5733243243243242
0.94528254089536,1.5810900900900902
0.9445659205114938,1.5888558558558559
0.9438508396736178,1.5966216216216216
0.943137683505433,1.6043873873873875
0.9424261569304696,1.6121531531531532
0.9417158754133577,1.619918918918919
0.9410064544187269,1.6276846846846849
0.9402975094112077,1.6354504504504503
0.9395886558554298,1.6432162162162163
0.9388795092160233,1.650981981981982
0.9381696849576177,1.6587477477477477
0.9374587985448435,1.6665135135135136
0.9367464654423304,1.6742792792792793
0.9360323011147086,1.682045045045045
