0.001, 4.350
0.005, 4.483
0.008, 4.610
0.014, 4.817
0.019, 5.005
0.027, 5.246
0.035, 5.479
0.043, 5.709
0.052, 5.931
0.062, 6.177
0.078, 6.512
0.088, 6.718
0.098, 6.916
0.107, 7.070
0.116, 7.232
0.125, 7.401
0.135, 7.561
0.145, 7.746
0.155, 7.857
0.165, 7.993
0.175, 8.125
0.185, 8.250
0.195, 8.374
0.204, 8.493
0.214, 8.606
0.224, 8.718
0.234, 8.825
0.244, 8.929
0.254, 9.032
0.267, 9.158
0.283, 9.323
0.293, 9.415
0.303, 9.506
0.313, 9.594
0.323, 9.679
0.333, 9.763
0.343, 9.845
0.353, 9.926
0.362, 10.006
0.372, 10.083
0.386, 10.190
0.402, 10.307
0.412, 10.381
0.422, 10.450
0.432, 10.515
0.441, 10.577
0.451, 10.633
0.461, 10.698
0.471, 10.736
0.481, 10.797
0.491, 10.837
0.501, 10.872
0.511, 10.908
0.520, 10.941
0.530, 10.968
0.545, 11.038
0.560, 11.041
0.569, 11.058
0.580, 11.110
0.590, 11.128
0.599, 11.143
0.609, 11.153
0.619, 11.152
0.629, 11.158
0.639, 11.157
0.649, 11.151
0.659, 11.149
0.669, 11.131
0.678, 11.115
0.688, 11.094
0.698, 11.062
0.708, 11.028
0.718, 10.985
0.728, 10.935
0.740, 10.849
0.753, 10.766
0.763, 10.680
0.773, 10.578
0.783, 10.458
0.792, 10.317
0.802, 10.146
0.812, 9.931
0.821, 9.700
0.828, 9.472
0.833, 9.260
0.836, 9.077
0.840, 8.827
0.843, 8.584
0.845, 8.339
0.847, 8.000
0.851, 7.474
0.854, 7.202
0.857, 6.951
0.861, 6.712
0.866, 6.480
0.871, 6.257
0.878, 6.048
0.885, 5.803
0.889, 5.650
0.896, 5.399
0.903, 5.167
0.909, 4.935
0.914, 4.705
0.918, 4.471
0.921, 4.237
0.924, 3.952
0.927, 3.708
0.929, 3.441
0.932, 3.186
0.936, 2.945
0.941, 2.711
0.948, 2.479
0.955, 2.257
0.964, 2.020
0.972, 1.776
0.979, 1.515
0.986, 1.289
1.000, 0.982
