0.001, 5.012
0.009, 5.312
0.015, 5.576
0.019, 5.730
0.025, 5.969
0.037, 6.375
0.044, 6.609
0.052, 6.837
0.064, 7.187
0.074, 7.447
0.081, 7.630
0.093, 7.966
0.103, 8.192
0.113, 8.342
0.123, 8.540
0.132, 8.735
0.142, 8.940
0.161, 9.241
0.171, 9.394
0.181, 9.542
0.191, 9.687
0.201, 9.832
0.209, 9.947
0.218, 10.049
0.229, 10.177
0.239, 10.292
0.248, 10.396
0.258, 10.501
0.268, 10.597
0.278, 10.689
0.288, 10.779
0.298, 10.860
0.308, 10.942
0.322, 11.053
0.337, 11.164
0.347, 11.232
0.357, 11.297
0.367, 11.359
0.377, 11.416
0.387, 11.475
0.397, 11.530
0.406, 11.580
0.416, 11.629
0.426, 11.674
0.436, 11.718
0.446, 11.759
0.456, 11.795
0.466, 11.831
0.476, 11.863
0.485, 11.890
0.495, 11.921
0.505, 11.945
0.515, 11.966
0.525, 11.985
0.535, 12.001
0.545, 12.017
0.555, 12.028
0.564, 12.042
0.574, 12.042
0.584, 12.041
0.594, 12.041
0.604, 12.041
0.614, 12.040
0.624, 12.035
0.634, 12.019
0.643, 12.011
0.653, 11.992
0.663, 11.971
0.673, 11.945
0.683, 11.920
0.693, 11.887
0.703, 11.855
0.713, 11.815
0.722, 11.774
0.732, 11.730
0.742, 11.679
0.752, 11.621
0.762, 11.562
0.772, 11.494
0.782, 11.422
0.792, 11.342
0.801, 11.255
0.811, 11.160
0.821, 11.046
0.835, 10.907
0.845, 10.748
0.855, 10.595
0.865, 10.424
0.875, 10.222
0.885, 9.993
0.891, 9.793
0.898, 9.487
0.903, 9.224
0.911, 8.878
0.915, 8.566
0.919, 8.334
0.925, 8.007
0.930, 7.669
0.934, 7.436
0.938, 7.183
0.944, 6.983
0.954, 6.482
0.958, 6.264
0.966, 5.981
0.976, 5.647
0.983, 5.416
0.990, 5.197
0.999, 4.957
